"iso2","year","month","n_users_total","is_hired_1mo_keywords_total","is_unemployed_keywords_total","job_offer_keywords_total","job_search_keywords_total","lost_job_1mo_keywords_total","is_hired_1mo_keywords_gender_male","is_hired_1mo_keywords_gender_female","is_unemployed_keywords_gender_male","is_unemployed_keywords_gender_female","job_offer_keywords_gender_male","job_offer_keywords_gender_female","job_search_keywords_gender_male","job_search_keywords_gender_female","lost_job_1mo_keywords_gender_male","lost_job_1mo_keywords_gender_female","is_hired_1mo_bert05_total","is_unemployed_bert05_total","job_offer_bert05_total","job_search_bert05_total","lost_job_1mo_bert05_total","is_hired_1mo_bert05_gender_male","is_hired_1mo_bert05_gender_female","is_unemployed_bert05_gender_male","is_unemployed_bert05_gender_female","job_offer_bert05_gender_male","job_offer_bert05_gender_female","job_search_bert05_gender_male","job_search_bert05_gender_female","lost_job_1mo_bert05_gender_male","lost_job_1mo_bert05_gender_female","is_hired_1mo_bert09_total","is_unemployed_bert09_total","job_offer_bert09_total","job_search_bert09_total","lost_job_1mo_bert09_total","is_hired_1mo_bert09_gender_male","is_hired_1mo_bert09_gender_female","is_unemployed_bert09_gender_male","is_unemployed_bert09_gender_female","job_offer_bert09_gender_male","job_offer_bert09_gender_female","job_search_bert09_gender_male","job_search_bert09_gender_female","lost_job_1mo_bert09_gender_male","lost_job_1mo_bert09_gender_female"
"MX",2015,3,756698,22,57,84,102,16,4,6,26,10,8,10,25,20,7,3,418,821,1491,231,36,102,97,206,196,219,121,58,50,7,11,218,499,1491,0,0,56,48,121,99,219,121,0,0,0,0
"MX",2015,4,757585,18,268,74,100,8,4,4,116,102,6,7,35,18,2,0,374,1047,1441,224,34,92,83,359,305,187,101,58,50,11,2,216,795,1441,0,1,54,49,287,248,187,101,0,0,0,1
"MX",2015,5,753483,24,49,80,83,17,2,3,12,9,7,11,20,18,7,4,377,1180,1422,185,34,75,83,398,348,179,132,50,50,12,5,201,798,1422,1,1,39,52,260,250,179,132,0,0,0,0
"MX",2015,6,755450,31,67,95,115,21,6,8,21,13,8,8,36,17,6,5,457,1455,1552,240,32,93,86,455,425,184,116,65,54,8,3,264,1002,1552,0,0,59,56,309,296,184,116,0,0,0,0
"MX",2015,7,771835,31,59,107,87,18,4,10,12,17,11,11,21,17,5,2,494,928,2302,214,38,99,108,214,223,375,462,42,59,9,5,264,622,2302,1,1,54,59,148,144,375,462,0,0,0,0
"MX",2015,8,762101,36,65,98,87,13,4,13,18,10,12,8,15,16,3,4,738,1125,1535,211,37,137,146,325,327,213,116,63,48,15,7,344,681,1535,0,2,59,71,192,197,213,116,0,0,1,0
"MX",2015,9,753443,25,52,92,72,15,3,7,15,4,6,11,16,9,1,2,408,1088,1497,201,41,88,89,331,301,179,97,61,43,11,8,217,653,1497,2,0,46,53,192,170,179,97,0,0,0,0
"MX",2015,10,753869,21,56,78,62,19,3,7,19,12,9,6,26,10,6,2,348,644,1528,179,40,91,71,145,156,180,119,36,55,9,10,178,429,1528,1,1,47,38,98,110,180,119,0,0,0,0
"MX",2015,11,745196,16,41,87,42,17,6,1,17,4,5,10,11,8,3,1,265,532,1450,149,34,54,49,123,100,208,175,39,29,9,7,139,343,1450,0,1,28,28,80,71,208,175,0,0,1,0
"MX",2015,12,733108,15,55,66,49,9,1,2,16,7,1,5,14,12,3,1,263,595,1078,126,42,39,41,134,120,140,81,29,29,10,7,145,359,1078,1,4,25,21,87,68,140,81,0,0,1,1
"MX",2016,1,765099,23,63,87,63,10,4,7,18,9,6,12,12,9,2,1,501,707,1538,199,35,98,76,152,138,194,134,46,53,10,12,261,463,1538,0,0,42,41,103,94,194,134,0,0,0,0
"MX",2016,2,762526,8,44,81,64,7,0,0,16,8,8,8,12,9,1,1,395,560,1463,135,23,76,79,121,111,179,105,38,25,4,4,196,334,1463,0,1,40,38,70,66,179,105,0,0,0,0
"MX",2016,3,795236,16,56,78,71,15,1,4,21,8,3,4,16,13,5,1,366,618,1500,156,27,75,63,151,110,220,108,30,35,8,6,188,397,1500,1,0,44,28,93,77,220,108,0,0,0,0
"MX",2016,4,810015,16,69,79,67,21,5,4,19,14,7,4,18,10,8,4,358,639,1591,155,41,64,78,152,119,206,119,40,36,11,12,189,434,1591,0,1,31,42,102,88,206,119,0,0,1,0
"MX",2016,5,829485,26,48,82,77,13,3,6,16,8,4,13,11,14,3,3,364,698,1689,151,54,61,64,141,132,236,121,35,32,14,13,194,438,1689,1,0,29,36,85,86,236,121,0,1,0,0
"MX",2016,6,832761,33,62,86,105,8,5,8,17,13,7,7,27,10,1,1,508,871,1708,199,43,81,96,163,154,201,114,40,39,9,11,327,572,1708,0,0,53,58,114,109,201,114,0,0,0,0
"MX",2016,7,837378,31,76,110,105,5,6,6,24,9,8,22,19,36,2,2,461,822,1659,165,43,70,85,192,177,197,133,41,32,12,5,252,502,1659,1,0,41,45,115,109,197,133,0,0,0,0
"MX",2016,8,855933,26,65,74,76,8,5,1,24,6,2,6,17,7,2,1,710,759,1788,145,49,119,118,151,165,229,164,37,34,13,16,329,499,1788,0,0,54,48,92,112,229,164,0,0,0,0
"MX",2016,9,837926,17,63,77,74,13,1,3,15,14,4,8,19,10,5,4,405,650,1621,142,43,69,53,137,118,208,126,34,27,9,8,210,438,1621,1,0,38,27,93,71,208,126,0,0,0,0
"MX",2016,10,774765,18,41,75,52,11,4,1,10,5,6,4,15,7,4,1,341,528,1621,143,26,60,57,120,77,208,132,33,32,9,2,183,324,1621,0,0,28,24,68,51,208,132,0,0,0,0
"MX",2016,11,785474,20,66,73,54,16,2,2,20,10,5,4,9,7,8,2,308,605,1510,129,41,47,57,139,91,189,114,29,21,11,8,165,372,1510,0,3,27,31,89,49,189,114,0,0,0,2
"MX",2016,12,756254,15,54,55,65,14,2,2,17,9,7,1,20,5,3,3,311,591,1347,115,52,59,44,124,95,191,102,26,20,12,6,176,386,1347,0,0,32,31,78,57,191,102,0,0,0,0
"MX",2017,1,794079,33,59,71,73,19,9,3,16,11,5,0,11,11,5,2,557,700,1709,159,50,88,74,145,103,238,115,40,29,15,8,291,437,1709,0,2,44,38,89,63,238,115,0,0,0,0
"MX",2017,2,767096,24,46,81,70,12,7,3,6,8,6,7,23,10,2,0,408,502,1587,127,38,62,60,92,77,193,105,31,20,7,8,210,335,1587,0,1,35,30,60,52,193,105,0,0,0,0
"MX",2017,3,760538,21,57,87,67,13,2,3,17,10,6,3,17,6,4,1,366,538,1692,127,40,53,63,107,75,209,115,35,27,8,7,184,339,1692,0,1,23,30,72,48,209,115,0,0,0,0
"MX",2017,4,753424,22,43,74,56,14,4,8,14,6,7,2,15,7,1,6,343,522,1463,121,40,54,43,112,77,192,102,31,16,7,6,203,334,1463,0,1,28,25,70,51,192,102,0,0,0,0
"MX",2017,5,771604,21,72,88,77,14,4,4,17,11,9,5,12,8,1,2,395,665,1637,142,46,62,64,118,107,222,100,28,21,5,6,225,430,1637,0,0,32,43,72,62,222,100,0,0,0,0
"MX",2017,6,755628,33,57,91,94,8,4,6,10,7,6,5,16,8,1,1,531,886,1583,191,45,72,81,127,128,201,97,33,36,11,4,320,566,1583,0,0,39,47,74,84,201,97,0,0,0,0
"MX",2017,7,770295,27,78,94,87,18,6,2,20,6,3,5,18,13,5,4,556,818,1596,211,55,82,75,149,113,191,110,48,32,16,4,334,542,1596,1,0,49,44,96,78,191,110,1,0,0,0
"MX",2017,8,774232,31,60,106,79,11,4,4,14,5,6,11,19,12,1,1,755,758,1660,153,54,95,92,133,108,233,116,26,28,9,6,385,469,1660,0,1,52,45,77,67,233,116,0,0,0,1
"MX",2017,9,869805,37,47,91,64,16,4,7,7,7,8,3,18,8,4,3,477,574,1358,212,56,62,54,82,74,181,100,52,32,9,13,260,370,1358,3,2,29,29,47,44,181,100,1,1,0,0
"MX",2017,10,802926,29,67,138,73,15,2,5,13,11,16,10,17,9,2,1,450,624,1450,153,70,64,44,125,83,182,94,43,28,11,8,243,395,1450,1,0,33,26,78,53,182,94,1,0,0,0
"MX",2017,11,775151,24,60,94,56,15,0,6,10,6,11,4,17,5,5,1,391,627,1410,128,53,46,53,114,77,191,117,25,18,2,11,216,392,1410,1,3,20,36,66,47,191,117,0,0,0,0
"MX",2017,12,767225,19,68,79,71,19,1,5,14,7,8,0,12,4,3,3,376,646,1026,106,80,50,49,98,66,153,82,20,8,13,5,216,400,1026,1,2,26,34,55,30,153,82,0,0,1,0
"MX",2018,1,797150,37,91,101,99,11,3,3,24,10,14,8,24,8,0,0,701,802,1518,184,56,96,60,127,92,194,137,32,33,8,5,381,527,1518,0,0,47,34,80,60,194,137,0,0,0,0
"MX",2018,2,789134,39,61,107,86,8,5,4,16,3,3,6,25,6,2,1,560,611,1450,128,59,56,63,112,66,186,95,17,15,4,3,302,356,1450,0,0,23,36,69,31,186,95,0,0,0,0
"MX",2018,3,811303,19,56,133,88,8,1,2,10,6,12,5,15,17,2,1,492,640,1468,117,55,57,51,121,76,197,130,18,14,8,2,278,379,1468,0,1,29,35,71,40,197,130,0,0,0,0
"MX",2018,4,834696,31,79,107,94,14,4,5,16,6,9,2,15,10,1,1,506,685,1452,133,53,50,50,105,74,180,116,22,19,6,9,282,420,1452,0,2,21,25,62,51,180,116,0,0,0,0
"MX",2018,5,853697,23,71,103,122,16,4,1,10,12,6,6,34,11,3,0,530,802,1575,168,73,46,43,134,79,205,118,27,17,14,7,292,504,1575,0,0,21,18,85,56,205,118,0,0,0,0
"MX",2018,6,868167,37,112,124,109,28,5,3,20,11,20,6,20,8,11,2,727,944,1351,183,76,75,53,126,93,171,111,28,18,9,12,437,586,1351,0,2,37,22,71,56,171,111,0,0,0,1
"MX",2018,7,879761,44,114,121,140,34,5,6,25,10,16,6,31,9,8,6,745,1022,1511,193,80,71,69,170,109,195,116,40,21,8,10,466,637,1511,0,1,35,43,108,70,195,116,0,0,0,0
"MX",2018,8,857652,42,82,121,109,26,2,5,14,7,11,7,12,15,2,4,936,988,1599,197,99,79,86,141,90,213,118,30,23,14,10,507,619,1599,2,0,33,55,88,60,213,118,0,0,0,0
"MX",2018,9,871477,34,72,110,113,16,0,8,9,5,9,3,23,5,3,1,638,796,1368,188,82,55,51,103,85,160,100,35,20,5,12,353,498,1368,0,4,22,29,61,54,160,100,0,0,0,0
"MX",2018,10,884006,29,89,111,134,29,0,1,12,12,10,11,30,10,3,7,610,857,1498,178,89,55,55,144,94,179,106,28,20,7,7,351,534,1498,2,1,23,34,89,48,179,106,0,1,0,1
"MX",2018,11,870407,35,90,113,86,16,3,6,17,8,14,3,14,13,4,0,521,796,1399,151,74,52,49,121,58,163,109,35,8,8,4,284,484,1399,1,1,29,27,78,37,163,109,0,0,1,0
"MX",2018,12,880036,40,92,86,103,33,2,2,21,8,7,7,18,7,7,3,567,942,1123,143,118,49,32,140,83,138,95,24,13,12,8,313,562,1123,1,2,30,19,80,46,138,95,0,0,1,0
"MX",2019,1,915906,39,151,143,151,31,5,4,27,13,10,6,30,12,7,2,1016,1312,1776,255,116,104,74,193,110,227,109,49,20,11,9,562,829,1776,1,3,65,40,119,78,227,109,0,0,0,1
"MX",2019,2,882025,58,123,116,152,29,6,4,26,7,9,4,30,10,5,2,765,1049,1626,189,102,65,56,138,92,188,102,28,24,15,5,443,707,1626,0,2,36,35,87,62,188,102,0,0,0,0
"MX",2019,3,904918,53,145,180,133,45,4,3,26,15,18,17,30,13,7,5,765,1135,1607,240,132,64,50,141,108,194,94,29,28,13,11,443,719,1607,0,3,27,28,93,71,194,94,0,0,0,1
"MX",2019,4,916733,50,131,174,150,31,4,7,28,7,18,18,33,8,3,3,754,1120,1922,192,125,61,67,141,103,260,117,29,22,13,7,444,678,1922,0,1,33,39,84,63,260,117,0,0,0,1
"MX",2019,5,923761,66,166,188,158,36,5,3,23,12,15,15,21,15,5,0,891,1366,1350,245,140,76,68,158,88,162,85,39,14,20,12,530,841,1350,2,0,43,30,96,62,162,85,0,0,0,0
"MX",2019,6,912759,71,133,207,193,37,4,6,26,3,19,19,23,10,4,3,1101,1738,1279,350,163,62,66,171,104,168,101,24,22,14,10,665,1098,1279,0,2,36,40,101,60,168,101,0,0,0,0
"MX",2019,7,933127,56,143,214,186,31,6,0,24,8,21,17,33,11,5,4,1053,1512,1337,308,166,83,49,159,93,167,82,37,22,17,5,653,940,1337,0,2,46,32,104,63,167,82,0,0,0,0
"MX",2019,8,928603,84,124,209,192,43,3,2,17,9,19,20,22,7,11,3,1380,1562,1316,297,205,68,86,165,107,169,77,23,18,27,13,737,1002,1316,0,2,34,47,103,74,169,77,0,0,1,0
"MX",2019,9,926831,69,137,172,165,41,5,3,21,6,22,15,31,7,7,0,994,1263,1240,234,138,43,60,119,75,155,65,17,13,15,6,555,787,1240,0,1,16,38,77,46,155,65,0,0,0,0
"MX",2019,10,949435,70,141,192,164,32,6,7,19,7,17,11,32,11,4,1,909,1318,1276,252,177,71,52,113,60,162,71,30,17,18,11,552,832,1276,1,3,38,37,80,39,162,71,0,0,1,0
"MX",2019,11,945084,53,163,153,148,49,4,1,24,7,13,10,18,9,8,2,843,1364,1141,246,176,51,41,119,80,132,62,26,14,18,5,487,838,1141,0,3,25,25,75,42,132,62,0,0,0,0
"MX",2019,12,940738,56,144,133,141,37,7,5,17,6,11,10,22,5,2,3,849,1426,1012,224,221,49,39,126,69,117,58,21,8,16,9,473,877,1012,0,1,28,24,78,43,117,58,0,0,0,0
"MX",2020,1,965690,109,185,230,245,47,6,6,20,6,19,15,30,9,4,0,1453,1991,1308,385,208,79,77,143,94,140,60,38,19,18,15,852,1269,1308,1,3,44,51,91,60,140,60,0,0,1,0
"MX",2020,2,939894,70,144,193,161,34,3,6,17,5,23,10,16,11,3,0,1085,1460,1092,249,174,57,45,118,61,98,36,20,8,14,7,649,917,1092,0,5,33,24,75,36,98,36,0,0,1,0
"MX",2020,3,977051,70,287,139,174,134,5,0,36,18,15,12,21,4,12,4,896,2306,999,243,280,64,31,235,119,87,50,29,10,20,17,482,1487,999,1,10,37,16,146,73,87,50,0,0,0,1
"MX",2020,4,1012284,34,405,107,139,141,2,1,77,22,9,7,18,7,20,9,462,2689,887,275,259,29,15,319,130,78,36,48,18,25,8,206,1813,887,1,2,14,8,230,89,78,36,0,0,0,0
"MX",2020,5,1010201,52,346,137,169,128,1,1,48,15,9,13,22,8,20,8,559,2444,972,293,167,26,20,262,113,67,30,27,12,11,5,247,1611,972,5,3,16,6,193,79,67,30,0,0,0,0
"MX",2020,6,990957,67,271,147,214,87,3,1,34,15,10,10,24,6,8,5,702,2419,912,346,186,24,29,229,111,78,40,32,14,16,12,414,1608,912,0,7,12,15,144,78,78,40,0,0,1,1
"MX",2020,7,976504,76,253,165,234,82,1,0,26,10,14,9,24,4,7,2,959,2547,1117,446,218,36,28,237,88,98,40,35,20,11,5,534,1692,1117,2,3,17,19,153,66,98,40,0,0,0,1
"MX",2020,8,967286,100,261,156,225,85,3,6,24,11,12,10,25,7,13,5,1145,2474,971,363,195,39,32,211,105,70,31,22,13,14,8,639,1636,971,0,6,22,22,138,77,70,31,0,0,2,0
"MX",2020,9,955302,88,211,161,189,59,2,3,22,7,14,5,15,4,7,1,1013,1973,1061,316,218,30,25,158,74,74,30,18,19,13,13,556,1240,1061,1,3,18,11,107,49,74,30,0,0,0,0
"MX",2020,10,952305,86,194,168,194,55,0,4,21,8,11,5,21,7,4,3,941,1876,1081,319,202,25,31,149,68,81,34,24,9,13,5,548,1192,1081,1,2,14,24,94,50,81,34,0,0,0,0
"MX",2020,11,946611,54,196,131,219,61,1,0,30,5,13,7,19,6,6,1,823,1817,997,255,171,42,22,147,52,70,25,25,7,13,11,461,1151,997,0,1,22,10,98,38,70,25,0,0,0,0
"MX",2020,12,905142,67,159,141,148,56,4,4,23,6,10,6,20,2,5,2,708,1669,835,223,190,37,14,148,58,69,29,12,5,12,3,388,1055,835,2,2,20,9,98,36,69,29,0,0,0,0
"MX",2021,1,929564,92,189,186,219,81,9,5,15,6,17,7,26,8,13,4,1099,2074,1081,342,202,36,37,142,74,78,38,24,13,16,6,646,1347,1081,4,3,18,18,96,53,78,38,1,0,0,0
"MX",2021,2,913427,86,175,202,212,53,2,3,19,12,18,8,21,5,6,3,1074,1753,1139,270,218,36,37,142,66,79,41,21,9,9,11,603,1125,1139,0,1,19,16,96,47,79,41,0,0,0,0
"MX",2021,3,923128,86,157,183,196,57,4,5,15,1,13,5,14,9,6,2,1048,1666,1076,268,224,36,37,121,61,60,36,19,10,17,12,628,1064,1076,0,1,23,18,83,41,60,36,0,0,0,0
"MX",2021,4,869426,79,120,164,187,41,3,5,15,3,7,7,21,5,8,0,949,1542,985,251,180,32,33,117,66,76,39,12,7,9,7,533,915,985,1,2,20,20,78,38,76,39,0,0,0,0
"MX",2021,5,772357,73,122,151,159,37,3,0,12,5,11,6,20,1,4,1,829,1280,856,214,161,32,30,109,39,83,30,11,4,16,10,507,780,856,0,3,20,18,67,29,83,30,0,0,0,0
"MX",2021,6,561142,34,48,68,52,15,3,0,4,4,1,1,8,1,0,3,329,525,408,84,61,10,13,34,22,29,12,7,1,0,1,194,325,408,0,3,6,8,19,13,29,12,0,0,0,0
"MX",2021,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2021,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2021,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2021,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2021,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2021,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2022,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2022,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2022,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2022,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2022,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2022,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2022,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2022,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2022,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2022,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2022,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2022,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2023,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2023,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2023,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2023,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2023,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2023,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2023,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2023,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2023,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2023,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2023,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2023,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2024,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2024,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2024,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2024,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2024,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MX",2024,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
