"iso2","metro_area_name","year","month","is_hired_1mo_n_users_keywords_total","is_unemployed_n_users_keywords_total","job_offer_n_users_keywords_total","job_search_n_users_keywords_total","lost_job_1mo_n_users_keywords_total","is_hired_1mo_n_users_keywords_gender_male","is_hired_1mo_n_users_keywords_gender_female","is_unemployed_n_users_keywords_gender_male","is_unemployed_n_users_keywords_gender_female","job_offer_n_users_keywords_gender_male","job_offer_n_users_keywords_gender_female","job_search_n_users_keywords_gender_male","job_search_n_users_keywords_gender_female","lost_job_1mo_n_users_keywords_gender_male","lost_job_1mo_n_users_keywords_gender_female","is_hired_1mo_n_users_bert05_total","is_unemployed_n_users_bert05_total","job_offer_n_users_bert05_total","job_search_n_users_bert05_total","lost_job_1mo_n_users_bert05_total","is_hired_1mo_n_users_bert05_gender_male","is_hired_1mo_n_users_bert05_gender_female","is_unemployed_n_users_bert05_gender_male","is_unemployed_n_users_bert05_gender_female","job_offer_n_users_bert05_gender_male","job_offer_n_users_bert05_gender_female","job_search_n_users_bert05_gender_male","job_search_n_users_bert05_gender_female","lost_job_1mo_n_users_bert05_gender_male","lost_job_1mo_n_users_bert05_gender_female","is_hired_1mo_n_users_bert09_total","is_unemployed_n_users_bert09_total","job_offer_n_users_bert09_total","job_search_n_users_bert09_total","lost_job_1mo_n_users_bert09_total","is_hired_1mo_n_users_bert09_gender_male","is_hired_1mo_n_users_bert09_gender_female","is_unemployed_n_users_bert09_gender_male","is_unemployed_n_users_bert09_gender_female","job_offer_n_users_bert09_gender_male","job_offer_n_users_bert09_gender_female","job_search_n_users_bert09_gender_male","job_search_n_users_bert09_gender_female","lost_job_1mo_n_users_bert09_gender_male","lost_job_1mo_n_users_bert09_gender_female"
"BR","Belo Horizonte",2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BR","Belo Horizonte",2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BR","Belo Horizonte",2009,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BR","Belo Horizonte",2009,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BR","Belo Horizonte",2009,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BR","Belo Horizonte",2010,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BR","Belo Horizonte",2010,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BR","Belo Horizonte",2010,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BR","Belo Horizonte",2010,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BR","Belo Horizonte",2010,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BR","Belo Horizonte",2010,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BR","Belo Horizonte",2010,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BR","Belo Horizonte",2010,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BR","Belo Horizonte",2010,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BR","Belo Horizonte",2010,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BR","Belo Horizonte",2010,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BR","Belo Horizonte",2010,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BR","Belo Horizonte",2011,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BR","Belo Horizonte",2011,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BR","Belo Horizonte",2011,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BR","Belo Horizonte",2011,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BR","Belo Horizonte",2011,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BR","Belo Horizonte",2011,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BR","Belo Horizonte",2011,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BR","Belo Horizonte",2011,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BR","Belo Horizonte",2011,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BR","Belo Horizonte",2011,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BR","Belo Horizonte",2011,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BR","Belo Horizonte",2011,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BR","Belo Horizonte",2012,1,0.0407848824035891,0.00906330720079757,0.0589114968051842,0.0407848824035891,0.00453165360039879,0.0176304654442877,0.0711743772241993,0.0352609308885755,0,0.0176304654442877,0,0.0705218617771509,0.0237247924080664,0.0176304654442877,0,0.362532288031903,0.720532922463407,1.15104001450129,0.231114333620338,0.00453165360039879,0.264456981664316,0.735468564650059,0.722849083215797,1.06761565836299,0.740479548660085,0.569395017793594,0.211565585331453,0.379596678529063,0.0176304654442877,0,0.0996963792087733,0.226582680019939,0.648026464857026,0.0498481896043866,0,0.0705218617771509,0.118623962040332,0.246826516220028,0.355871886120996,0.334978843441467,0.260972716488731,0.0352609308885755,0.0711743772241993,0,0
"BR","Belo Horizonte",2012,2,0.0805725389828902,0,0.0568747333996872,0.0426560500497654,0.0094791222332812,0.072661217075386,0.073385518590998,0,0,0.072661217075386,0.0244618395303327,0.072661217075386,0.0244618395303327,0.0181653042688465,0,0.298592350348358,0.654059434096403,0.928953978861558,0.270154983648514,0.0047395611166406,0.308810172570391,0.415851272015656,0.690281562216167,0.709393346379648,0.599455040871935,0.36692759295499,0.326975476839237,0.26908023483366,0,0,0.0853121000995308,0.208540689132186,0.530830845063747,0.0379164889331248,0,0.072661217075386,0.122309197651663,0.217983651226158,0.26908023483366,0.381471389645777,0.146771037181996,0.0544959128065395,0,0,0
"BR","Belo Horizonte",2012,3,0.0529614264277518,0.00441345220231265,0.0794421396416277,0.0353076176185012,0,0.0894294401717045,0.0481695568400771,0.0178858880343409,0,0.0357717760686818,0.0240847784200385,0,0.0481695568400771,0,0,0.357489628387325,0.51637390767058,1.20487245123135,0.176538088092506,0.00441345220231265,0.411375424789841,0.385356454720617,0.518690752995886,0.891136801541426,0.786979073511,0.674373795761079,0.178858880343409,0.313102119460501,0,0,0.0926824962485656,0.110336305057816,0.662017830346897,0.0132403566069379,0,0.160972992309068,0.0481695568400771,0.0536576641030227,0.216763005780347,0.447147200858523,0.385356454720617,0,0.0481695568400771,0,0
"BR","Belo Horizonte",2012,4,0.0230904220929159,0.00923616883716634,0.0554170130229981,0.027708506511499,0,0,0.0969461948618517,0,0.0242365487154629,0.0361402240693892,0,0.0361402240693892,0.0727096461463888,0,0,0.226286136510575,0.494135032788399,1.05754133185555,0.175487207906161,0.00923616883716634,0.252981568485725,0.315075133301018,0.451752800867365,0.727096461463888,0.686664257318395,0.339311682016481,0.108420672208168,0.242365487154629,0,0.0242365487154629,0.0184723376743327,0.138542532557495,0.641913734183061,0.027708506511499,0,0.0180701120346946,0.0242365487154629,0.108420672208168,0.193892389723703,0.415612576797976,0.193892389723703,0.0180701120346946,0.0242365487154629,0,0
"BR","Belo Horizonte",2012,5,0.0479553579213532,0.00435957799285029,0.0610340918999041,0.00871915598570058,0,0.0343701666953085,0.0944510035419126,0,0,0,0.0236127508854782,0.0171850833476542,0,0,0,0.270293835556718,0.496991891184933,1.04193914029122,0.117708605806958,0,0.257776250214814,0.330578512396694,0.395256916996047,0.613931523022432,0.463997250386664,0.613931523022432,0.0343701666953085,0.165289256198347,0,0,0.0566745139070538,0.104629871828407,0.562385561077688,0.0130787339785509,0,0.0171850833476542,0.141676505312869,0.0687403333906169,0.188902007083825,0.137480666781234,0.25974025974026,0.0171850833476542,0.0236127508854782,0,0
"BR","Belo Horizonte",2012,6,0.0229853353560428,0,0.0275824024272514,0.00919413414241714,0,0.0172651933701657,0.0504540867810293,0,0,0,0,0,0.0252270433905146,0,0,0.303406426699766,0.491886176619317,1.08950489587643,0.174688548705926,0.00459706707120857,0.24171270718232,0.32795156407669,0.517955801104972,0.756811301715439,0.448895027624309,0.554994954591322,0.138121546961326,0.201816347124117,0,0,0.0689560060681285,0.133314945065049,0.551648048545028,0.0183882682848343,0.00459706707120857,0.069060773480663,0.0756811301715439,0.0863259668508287,0.252270433905146,0.24171270718232,0.32795156407669,0,0.0504540867810293,0,0
"BR","Belo Horizonte",2012,7,0.0316255534471853,0,0.0406614258606669,0.0135538086202223,0,0.0342524404863846,0.0744416873449131,0,0,0,0,0,0.0248138957816377,0,0,0.248486491370742,0.451793620674076,1.07978675341104,0.18071744826963,0,0.102757321459154,0.471464019851117,0.565165268025347,0.570719602977668,0.599417708511731,0.521091811414392,0.205514642918308,0.248138957816377,0,0,0.0858407879280745,0.135538086202223,0.564742025842595,0.0496972982741484,0,0.0171262202431923,0.223325062034739,0.154135982188731,0.223325062034739,0.308271964377462,0.272952853598015,0.051378660729577,0.0992555831265509,0,0
"BR","Belo Horizonte",2012,8,0.0092910898448388,0.0046455449224194,0.0418099043017746,0.0278732695345164,0,0,0.0249500998003992,0.0175284837861525,0,0.0175284837861525,0,0.0525854513584575,0,0,0,0.209049521508873,0.529592121155812,1.11493078138066,0.162594072284679,0.0046455449224194,0.262927256792287,0.29940119760479,0.525854513584575,0.499001996007984,0.63102541630149,0.573852295409182,0.122699386503067,0.149700598802395,0,0,0.0557465390690328,0.116138623060485,0.53888321100065,0.0139366347672582,0,0.035056967572305,0.149700598802395,0.122699386503067,0.0499001996007984,0.21034180543383,0.274451097804391,0,0,0,0
"BR","Belo Horizonte",2012,9,0.0289953124244914,0,0.0531580727782342,0.0193302082829942,0,0.0360750360750361,0.0257334019557386,0,0,0.018037518037518,0.0257334019557386,0.018037518037518,0,0,0,0.212632291112937,0.347943749093896,0.932682549654473,0.120813801768714,0.00483255207074856,0.252525252525253,0.231600617601647,0.234487734487734,0.617601646937725,0.559163059163059,0.308800823468863,0.0541125541125541,0.231600617601647,0.018037518037518,0,0.0289953124244914,0.106316145556468,0.434929686367371,0.0289953124244914,0,0,0.102933607822954,0.0541125541125541,0.18013381369017,0.306637806637807,0.128667009778693,0.0360750360750361,0.0257334019557386,0,0
"BR","Belo Horizonte",2012,10,0.0182448458310527,0,0.0319284802043423,0.0136836343732895,0,0.0168976005407232,0.0243664717348928,0,0,0.0337952010814464,0.0487329434697856,0.0168976005407232,0.0243664717348928,0,0,0.18700966976829,0.346652070790002,0.893997445721584,0.104907863528553,0.00456121145776318,0.135180804325786,0.0730994152046784,0.236566407570125,0.682261208576998,0.52382561676242,0.389863547758285,0.0844880027036161,0.243664717348928,0,0,0.0364896916621055,0.0729793833242109,0.38770297390987,0.0182448458310527,0.00456121145776318,0.0675904021628929,0,0.0506928016221697,0.146198830409357,0.202771206488679,0.146198830409357,0.0168976005407232,0.0730994152046784,0,0
"BR","Belo Horizonte",2012,11,0.0141536138894131,0.0141536138894131,0.0283072277788262,0.0330250990752972,0.00471787129647103,0,0,0.0530785562632696,0,0.0176928520877565,0.0253549695740365,0.0353857041755131,0.0253549695740365,0,0,0.212304208341196,0.448197773164748,0.901113417625967,0.146254010190602,0,0.265392781316348,0.202839756592292,0.424628450106157,0.659229208924949,0.530785562632696,0.380324543610548,0.141542816702052,0.253549695740365,0,0,0.0377429703717683,0.117946782411776,0.448197773164748,0.0141536138894131,0,0.0176928520877565,0,0.106157112526539,0.228194726166329,0.247699929228592,0.126774847870183,0.0176928520877565,0,0,0
"BR","Belo Horizonte",2012,12,0.0382281263439576,0.00955703158598939,0.0191140631719788,0.0286710947579682,0.0047785157929947,0.0357079093019104,0.0523560209424084,0.0178539546509552,0,0.0178539546509552,0,0,0.0523560209424084,0.0178539546509552,0,0.195919147512783,0.410952358197544,0.716777368949204,0.109905863238878,0.0047785157929947,0.214247455811462,0.183246073298429,0.339225138368149,0.654450261780105,0.48205677557579,0.340314136125654,0.0714158186038207,0.130890052356021,0,0,0.047785157929947,0.0860132842739045,0.363167200267597,0.0143355473789841,0,0.0714158186038207,0.0785340314136126,0.0178539546509552,0.104712041884817,0.196393501160507,0.183246073298429,0.0178539546509552,0.0261780104712042,0,0
"BR","Belo Horizonte",2013,1,0.0577239021357844,0,0.0266418009857466,0.0532836019714933,0.00444030016429111,0.0670578373847443,0.099403578528827,0,0,0.0335289186923722,0.0248508946322068,0.0167644593461861,0.0745526838966203,0,0,0.346343412814706,0.568358421029262,1.00350783712979,0.23977620887172,0,0.352053646269908,0.273359840954274,0.46940486169321,0.869781312127237,0.519698239731769,0.546719681908549,0.134115674769489,0.497017892644135,0,0,0.0666045024643666,0.213134407885973,0.519515119222059,0.0266418009857466,0,0.0335289186923722,0.099403578528827,0.117351215423303,0.397614314115308,0.201173512154233,0.198807157057654,0,0.0497017892644135,0,0
"BR","Belo Horizonte",2013,2,0.0181151215977537,0.0135863411983153,0.0362302431955075,0.0226439019971922,0,0,0,0.0343229792345976,0,0.0171614896172988,0,0.0171614896172988,0.049987503124219,0,0,0.190208776776414,0.511752185136543,1.00538924867533,0.208323898374168,0,0.223099365024884,0.0999750062484379,0.446198730049768,0.799800049987503,0.429037240432469,0.449887528117971,0.188776385790287,0.299925018745314,0,0,0.0226439019971922,0.14492097278203,0.470993161541597,0.0452878039943843,0,0,0,0.154453406555689,0.224943764058985,0.257422344259482,0.199950012496876,0.0343229792345976,0.0749812546863284,0,0
"BR","Belo Horizonte",2013,3,0.00442536619905297,0,0.0221268309952649,0.0177014647962119,0,0,0,0,0,0,0,0,0.0474270808631729,0,0,0.23896977474886,0.393857591715714,1.21697570473957,0.0973580563791654,0.0132760985971589,0.205479452054795,0.33198956604221,0.342465753424658,0.403130187336969,0.873287671232877,0.592838510789661,0.11986301369863,0.142281242589519,0,0.0237135404315864,0.0221268309952649,0.0929326901801124,0.469088817099615,0.0132760985971589,0.0132760985971589,0,0.0237135404315864,0.102739726027397,0.165994783021105,0.188356164383562,0.165994783021105,0,0.0237135404315864,0,0.0237135404315864
"BR","Belo Horizonte",2013,4,0.0304453723034099,0.00869867780097425,0.0304453723034099,0.0130480167014614,0,0.0336473755047106,0.0718046912398277,0.0336473755047106,0,0.0168236877523553,0,0,0.0478697941598851,0,0,0.226165622825331,0.513221990257481,1.02644398051496,0.173973556019485,0.00434933890048713,0.28600269179004,0.167544279559598,0.487886944818304,0.765916706558162,0.689771197846568,0.406893250359023,0.0841184387617766,0.287218764959311,0.0168236877523553,0,0.0434933890048713,0.126130828114127,0.578462073764788,0.0260960334029228,0,0.0672947510094213,0,0.100942126514132,0.215414073719483,0.370121130551817,0.167544279559598,0,0.0478697941598851,0,0
"BR","Belo Horizonte",2013,5,0.017035049614582,0.017035049614582,0.059622673651037,0.0212938120182275,0.0042587624036455,0,0.0240673886883273,0.0490596892886345,0,0.0327064595257563,0.0481347773766546,0,0.0481347773766546,0,0,0.191644308164048,0.468463864401005,1.03487926408586,0.17035049614582,0,0.212591986917416,0.192539109506619,0.35977105478332,0.746089049338147,0.62142273098937,0.62575210589651,0.163532297628782,0.2647412755716,0,0,0.0383288616328095,0.119245347302074,0.502533963630169,0.042587624036455,0,0.0654129190515127,0.0240673886883273,0.098119378577269,0.192539109506619,0.228945216680294,0.240673886883273,0,0.0481347773766546,0,0
"BR","Belo Horizonte",2013,6,0.0216797467805576,0,0.0433594935611152,0.0303516454927806,0,0.0165755014089176,0,0,0,0.0331510028178352,0.0239923224568138,0,0.0719769673704415,0,0,0.195117721025018,0.481290378528379,0.901877466071196,0.14308632875168,0.00867189871222304,0.165755014089176,0.191938579654511,0.331510028178352,0.623800383877159,0.464114039449693,0.479846449136276,0.0497265042267529,0.239923224568138,0.0165755014089176,0,0.0520313922733382,0.138750379395569,0.442266834323375,0.0130078480683346,0,0.0165755014089176,0.0239923224568138,0.0663020056356705,0.263915547024952,0.198906016907011,0.191938579654511,0.0165755014089176,0,0,0
"BR","Belo Horizonte",2013,7,0,0.00849581581071322,0.0467269869589227,0.0297353553374963,0,0,0,0.03315649867374,0,0.0497347480106101,0,0,0.0706380974805745,0,0,0.161420500403551,0.50125313283208,0.947283462894524,0.182660039930334,0,0.11604774535809,0.211914292441724,0.331564986737401,0.753473039792795,0.497347480106101,0.518012714857547,0.0497347480106101,0.400282552389922,0,0,0.0254874474321397,0.161420500403551,0.441782422157088,0.0339832632428529,0,0.01657824933687,0.0706380974805745,0.01657824933687,0.329644454909348,0.23209549071618,0.235460324935248,0,0.0706380974805745,0,0
"BR","Belo Horizonte",2013,8,0.0398618123837364,0.0088581805297192,0.0620072637080344,0.0088581805297192,0.0044290902648596,0.0510204081632653,0.0249563264287497,0.0340136054421769,0,0.0510204081632653,0.0499126528574994,0,0.0249563264287497,0,0,0.190450881388963,0.522632651253433,1.00983258038799,0.159447249534946,0.0132872707945788,0.204081632653061,0.224606937858747,0.476190476190476,0.698777140004991,0.663265306122449,0.374344896431245,0.102040816326531,0.324432243573746,0.0170068027210884,0,0.0398618123837364,0.11072725662149,0.473912658339977,0.0310036318540172,0,0.0170068027210884,0,0.119047619047619,0.274519590716247,0.22108843537415,0.149737958572498,0.0340136054421769,0.0998253057149988,0,0
"BR","Belo Horizonte",2013,9,0.0132013201320132,0.0044004400440044,0.0308030803080308,0.044004400440044,0.0088008800880088,0.0508302270416808,0,0.0169434090138936,0,0.0169434090138936,0,0.0338868180277872,0.049055678194751,0,0,0.154015401540154,0.47964796479648,0.981298129812981,0.145214521452145,0.0044004400440044,0.203320908166723,0.147167034584253,0.406641816333446,0.49055678194751,0.440528634361234,0.416973264655384,0.084717045069468,0.147167034584253,0.0169434090138936,0,0.0396039603960396,0.118811881188119,0.448844884488449,0.0352035203520352,0,0.0508302270416808,0.0735835172921266,0.0677736360555744,0.122639195486878,0.084717045069468,0.245278390973755,0,0.0245278390973755,0,0
"BR","Belo Horizonte",2013,10,0.0132403566069379,0.0088269044046253,0.0264807132138759,0.0176538088092506,0,0,0.0494926998267756,0.0172028212626871,0,0.0344056425253742,0.0247463499133878,0.0172028212626871,0.0494926998267756,0,0,0.203018801306382,0.529614264277518,0.96654603230647,0.154470827080943,0,0.154825391364184,0.247463499133878,0.430070531567177,0.816629547141797,0.619301565456735,0.247463499133878,0.137622570101497,0.197970799307102,0,0,0.0617883308323771,0.141230470474005,0.520787359872893,0.0397210698208138,0,0.0344056425253742,0.0742390497401633,0.137622570101497,0.197970799307102,0.275245140202993,0.0989853996535511,0.0516084637880612,0.0247463499133878,0,0
"BR","Belo Horizonte",2013,11,0.0451732393729954,0,0.0406559154356959,0.00451732393729954,0.00451732393729954,0.0527983104540655,0.0509943906170321,0,0,0.0175994368180218,0,0,0,0,0,0.176175633554682,0.451732393729954,0.831187604463116,0.149071689930885,0,0.105596620908131,0.203977562468129,0.299190425906371,0.637429882712902,0.369588173178458,0.407955124936257,0.0703977472720873,0.178480367159612,0,0,0.0271039436237973,0.108415774495189,0.402041830419659,0.0180692957491982,0,0.0351988736360436,0.0509943906170321,0.0527983104540655,0.12748597654258,0.123196057726153,0.178480367159612,0,0.0254971953085161,0,0
"BR","Belo Horizonte",2013,12,0.0411090302836523,0,0.00913534006303385,0.0228383501575846,0,0.0523834468308015,0.0520156046814044,0,0,0,0,0.0174611489436005,0.0520156046814044,0,0,0.196409811355228,0.529849723655963,0.676015164664505,0.210112821449778,0.0137030100945508,0.122228042605203,0.364109232769831,0.331761829928409,0.910273081924577,0.34922297887201,0.312093628088427,0.174611489436005,0.338101430429129,0,0.0520156046814044,0.0456767003151692,0.182706801260677,0.306033892111634,0.0274060201891015,0.00913534006303385,0.0174611489436005,0.104031209362809,0.122228042605203,0.312093628088427,0.209533787323206,0.0520156046814044,0.034922297887201,0.0520156046814044,0,0.0260078023407022
"BR","Belo Horizonte",2014,1,0.0469748214956783,0.00469748214956783,0.0516723036452461,0.056369785794814,0,0.0363504180298073,0.0530363298859719,0.0181752090149037,0,0.0181752090149037,0,0.0181752090149037,0.13259082471493,0,0,0.286546411123638,0.685832393836903,0.958286358511838,0.314731304021045,0.00939496429913566,0.181752090149037,0.212145319543888,0.54525627044711,1.03420843277645,0.563431479462014,0.424290639087775,0.272628135223555,0.503845133916733,0,0,0.0657647500939496,0.239571589627959,0.479143179255919,0.084554678692221,0.00469748214956783,0,0.0265181649429859,0.181752090149037,0.424290639087775,0.290803344238459,0.159108989657916,0.054525627044711,0.212145319543888,0,0
"BR","Belo Horizonte",2014,2,0.032020493115594,0.0228717807968528,0.0457435615937057,0.0274461369562234,0,0.052863436123348,0,0.052863436123348,0,0,0,0.0176211453744493,0.0535475234270415,0,0,0.173825534056082,0.466584328255798,0.969763505786561,0.169251177896711,0,0.158590308370044,0.133868808567604,0.370044052863436,0.669344042838019,0.52863436123348,0.481927710843374,0.105726872246696,0.240963855421687,0,0,0.0365948492749645,0.16467682173734,0.48030739673391,0.0548922739124468,0,0.0352422907488987,0.0267737617135207,0.176211453744493,0.187416331994645,0.176211453744493,0.267737617135207,0.0704845814977974,0.0803212851405622,0,0
"BR","Belo Horizonte",2014,3,0.00907605736068252,0.00453802868034126,0.0363042294427301,0.0363042294427301,0,0.0174764068507515,0,0,0.0264270613107822,0,0.0264270613107822,0.0174764068507515,0.0528541226215645,0,0,0.158831003811944,0.381194409148666,0.966600108912688,0.136140860410238,0,0.12233484795526,0.132135306553911,0.244669695910521,0.554968287526427,0.559245019224047,0.396405919661734,0.139811254806012,0.158562367864693,0,0,0.0363042294427301,0.0998366309675077,0.481031040116174,0.0317662007623888,0,0.0174764068507515,0.0528541226215645,0.12233484795526,0.158562367864693,0.244669695910521,0.132135306553911,0.0524292205522545,0.0792811839323467,0,0
