"iso2","year","month","is_hired_1mo_n_users_keywords_total","is_unemployed_n_users_keywords_total","job_offer_n_users_keywords_total","job_search_n_users_keywords_total","lost_job_1mo_n_users_keywords_total","is_hired_1mo_n_users_keywords_gender_male","is_hired_1mo_n_users_keywords_gender_female","is_unemployed_n_users_keywords_gender_male","is_unemployed_n_users_keywords_gender_female","job_offer_n_users_keywords_gender_male","job_offer_n_users_keywords_gender_female","job_search_n_users_keywords_gender_male","job_search_n_users_keywords_gender_female","lost_job_1mo_n_users_keywords_gender_male","lost_job_1mo_n_users_keywords_gender_female","is_hired_1mo_n_users_bert05_total","is_unemployed_n_users_bert05_total","job_offer_n_users_bert05_total","job_search_n_users_bert05_total","lost_job_1mo_n_users_bert05_total","is_hired_1mo_n_users_bert05_gender_male","is_hired_1mo_n_users_bert05_gender_female","is_unemployed_n_users_bert05_gender_male","is_unemployed_n_users_bert05_gender_female","job_offer_n_users_bert05_gender_male","job_offer_n_users_bert05_gender_female","job_search_n_users_bert05_gender_male","job_search_n_users_bert05_gender_female","lost_job_1mo_n_users_bert05_gender_male","lost_job_1mo_n_users_bert05_gender_female","is_hired_1mo_n_users_bert09_total","is_unemployed_n_users_bert09_total","job_offer_n_users_bert09_total","job_search_n_users_bert09_total","lost_job_1mo_n_users_bert09_total","is_hired_1mo_n_users_bert09_gender_male","is_hired_1mo_n_users_bert09_gender_female","is_unemployed_n_users_bert09_gender_male","is_unemployed_n_users_bert09_gender_female","job_offer_n_users_bert09_gender_male","job_offer_n_users_bert09_gender_female","job_search_n_users_bert09_gender_male","job_search_n_users_bert09_gender_female","lost_job_1mo_n_users_bert09_gender_male","lost_job_1mo_n_users_bert09_gender_female"
"US",2015,12,0.000333858310884291,1.75714900465416e-05,0.0687220975720242,0.00254786605674853,0.00103671791274595,0.000180800930039984,0.000460749870414099,9.04004650199921e-05,0,0.0385105980985166,0.0493002361343086,0.00253121302055978,0.00276449922248459,0.00135600697529988,0.000921499740828198,0.0621503602946177,0.0776484145156674,0.493161439646237,0.3559105308927,0.00690559558829085,0.045290632975016,0.0824742268041237,0.0630995245839545,0.0830501641421413,0.386642788890506,0.412140759085412,0.296242323870514,0.41340782122905,0.00668963441147941,0.00679606058860796,0.0325248280761485,0.0225617932197594,0.493161439646237,0.204180714340813,0.00054471619144279,0.0213345097447181,0.0442319875597535,0.0166336855636785,0.0223463687150838,0.386642788890506,0.412140759085412,0.143917540311827,0.245003743592697,0.000542402790119952,0.000460749870414099
"US",2016,1,0.000546700432252114,5.12531655236356e-05,0.0844481323944437,0.00351938403262298,0.000683375540315142,0.00034775441930663,0.00109670407524267,8.69386048266575e-05,0,0.0503374521946347,0.0611960873985412,0.00243428093514641,0.0053738499686891,0.00069550883861326,0.000767692852669871,0.086788693620023,0.096355951184435,0.581022968764442,0.473322983610775,0.0078075655481005,0.0605962075641803,0.111863815674753,0.069290068046846,0.126669320690529,0.438083629721527,0.476079239062844,0.367663359811934,0.615360656618664,0.00808529024887914,0.00910264382451419,0.0432405873134406,0.0282234098150154,0.581022968764442,0.277826325915121,0.000461278489712721,0.0306893275038101,0.0540675109094638,0.0165183349170649,0.0344365079626199,0.438083629721527,0.476079239062844,0.191351869223473,0.361144651977412,0.000608570233786602,0.000329011222572802
"US",2016,2,0.000254384097941269,5.08768195882539e-05,0.0894414488361504,0.00256079991927545,0.000966659572176824,0,0.000329054888549109,0,0.000219369925699406,0.0582593770165451,0.068333731855365,0.00130626405866693,0.00318086392264139,0.000870842705777954,0.00164527444274555,0.0745854175163802,0.0784520558050875,0.603551710775456,0.412407499582386,0.00686837064441428,0.0545147533816999,0.0899416695367565,0.06043648378099,0.0855542710227684,0.458847021674404,0.495227607266409,0.331616902360245,0.472193765067972,0.00679257310506804,0.00745857747377981,0.0402266053544461,0.0220466218215767,0.603551710775456,0.231218186088751,0.000440932436431534,0.0283023879377835,0.0470548490625226,0.0122788821514692,0.0236919519755359,0.458847021674404,0.495227607266409,0.15762252974581,0.272567132681512,0.000435421352888977,0.000548424814248515
"US",2016,3,0.000332491520219391,0.000116372032076787,0.0920835265247604,0.00272643046579901,0.000914351680603326,0.000343675384851992,0.000548960707588394,8.5918846212998e-05,0.000109792141517679,0.0543007108066147,0.0656557006275719,0.00128878269319497,0.00351334852856572,0.00103102615455598,0.000658752849106072,0.0826740165025516,0.0780191352194801,0.622839740250975,0.435031905055051,0.00703219565264012,0.0585966531172646,0.0952995788373451,0.0601431923490986,0.0806972240154939,0.46456320147368,0.517011194406749,0.359999965632462,0.487806484763047,0.00807637154402181,0.00592877564195465,0.0448198569255739,0.0226094233749186,0.622839740250975,0.246309718178525,0.000698232192460722,0.0284391380965023,0.054347110051251,0.0149498792410616,0.0200919618977352,0.46456320147368,0.517011194406749,0.172181367810848,0.276895780907586,0.00085918846212998,0.000548960707588394
"US",2016,4,0.0005409468931125,4.91769902829546e-05,0.0856991017330955,0.00250802650443068,0.0009015781551875,0.000256064897087518,0.000435300237456279,8.53549656958393e-05,0.00010882505936407,0.0478841357553658,0.063771484787345,0.00221922910809182,0.0021765011872814,0.000597484759870875,0.000870600474912559,0.0842237920246068,0.0805355177533853,0.573928261262268,0.438707930314238,0.00686838630951932,0.0591509912272166,0.101860255564769,0.0598338309527833,0.0873865226693481,0.421141400743271,0.476653760014626,0.357125176471392,0.493848119394149,0.00742588201553802,0.00555007802756756,0.0457673856233364,0.0225886308699705,0.573928261262268,0.251474735976935,0.000590123883395455,0.0307277876505021,0.0582214067597774,0.0144249892025968,0.0219826619915421,0.421141400743271,0.476653760014626,0.174721614779383,0.282727504227854,0.000597484759870875,0.000544125296820349
"US",2016,5,0.000549309138743048,4.84684534185043e-05,0.0836727067514778,0.00376438321550383,0.000775495254696068,0.000169260585133843,0.000647152153021284,8.46302925669214e-05,0,0.0473083335449091,0.0587829872327666,0.00279279965470841,0.00496149983982984,0.000677042340535371,0.000862869537361712,0.105855102266013,0.0957251955015459,0.561830155876162,0.48024159262168,0.00715717495479913,0.0760826330176623,0.121556746075831,0.0668579311278679,0.104083637944256,0.423151462834607,0.461095909027665,0.367718621203273,0.522251787488176,0.00575485989455066,0.00668723891455327,0.0565303728371155,0.0297434742478221,0.561830155876162,0.291053062778118,0.000516996836464045,0.0392684557510515,0.0661173783003412,0.0180262523167543,0.030739727268511,0.423151462834607,0.461095909027665,0.193464848807982,0.323144641741961,0.000338521170267686,0.000323576076510642
"US",2016,6,0.00059077421439803,6.38674826376248e-05,0.0820377814480291,0.00372028086364165,0.000750442920992092,0.000336784532833545,0.000867547227102175,0,0,0.0513596412571156,0.0639816079987854,0.00235749172983482,0.00379551911857202,0.00101035359850064,0.00054221701693886,0.110953784212214,0.101692999229758,0.548094769125437,0.488921546461678,0.00763216417519617,0.076281696686798,0.121348168390917,0.0718193016267535,0.110612271455527,0.411550699122592,0.451992105320233,0.376104127041861,0.539180601644002,0.00783024038837992,0.00726570802698072,0.057464767503203,0.03226904560266,0.548094769125437,0.302316729065197,0.000351271154506937,0.0373830831445235,0.0612705229140911,0.0197018951707624,0.0331836814366582,0.411550699122592,0.451992105320233,0.201060366101626,0.334114125837725,0.000252588399625159,0.000325330210163316
"US",2016,7,0.000408046744579531,9.41646333645071e-05,0.0800242442542703,0.00318590342883249,0.000878869911402066,8.34767045734382e-05,0.000640591052010655,8.34767045734382e-05,0.000106765175335109,0.0508373130852239,0.0590411419603154,0.00267125454635002,0.00330972043538839,0.000751290341160944,0.000854121402680874,0.0885932258904404,0.083508335688757,0.521577904206005,0.426047883657712,0.00787844099149709,0.0637762022941068,0.102067507620364,0.0623570983163583,0.0920315811388641,0.387916246152767,0.423537450554378,0.338414560340719,0.493895701100215,0.007429426707036,0.00790062297479808,0.046674269937674,0.0244828046747718,0.521577904206005,0.254621168617627,0.000627764222430047,0.0323054846699206,0.053809648368895,0.0160275272781001,0.0251965813790858,0.387916246152767,0.423537450554378,0.172963731876164,0.294244823223561,0.000834767045734382,0.000320295526005328
"US",2016,8,0.000577500757774643,6.24325143540154e-05,0.0900901182128443,0.00326209887499731,0.000733582043659682,0.000501492776832371,0.00064498374640959,8.35821294720618e-05,0,0.0547462948042005,0.0672933042087339,0.00192238897785742,0.00300992414991142,0.00091940342419268,0.000752481037477856,0.121446848547149,0.0825357839760084,0.571288722596418,0.444457069686236,0.00794453745154847,0.0791522766100426,0.137596532567379,0.0631880898808787,0.0894377461687965,0.435462894549442,0.460625892227516,0.356227035809928,0.519964396897198,0.00768955591142969,0.00720231850157376,0.058483657821124,0.0217577312523744,0.571288722596418,0.262232168415453,0.000624325143540154,0.0357731514140425,0.0684757744104849,0.0151283654344432,0.0225744311243357,0.435462894549442,0.460625892227516,0.176023964668162,0.310882165769423,0.000585074906304433,0.00042998916427306
"US",2016,9,0.000640523057228753,4.57516469449109e-05,0.0802331381923921,0.00344662406984995,0.00085403074297167,0.000163034794885925,0.000528727901817344,0,0.000105745580363469,0.047524642709247,0.0618611645126292,0.00269007411561776,0.00264363950908672,0.000978208769315547,0.000740219062544281,0.0917930543204729,0.0745141823242782,0.497015391311549,0.401684209627336,0.00692374923766318,0.0612195654796647,0.106591545006376,0.0572252130049595,0.0813183512995074,0.3654424927368,0.395805707300463,0.323134963463902,0.453225557437827,0.00725504837242364,0.00719069946471587,0.0470326930593684,0.0202679795965955,0.497015391311549,0.231869346716808,0.00065577360621039,0.0304059892462249,0.0548819562086403,0.0119830574241155,0.0207261337512399,0.3654424927368,0.395805707300463,0.157654646654689,0.259605399792316,0.00105972616675851,0.000422982321453875
"US",2016,10,0.000492477995560833,0.000104465029361389,0.0763340893119291,0.00358165814953333,0.000910338113006389,0.000160616897379455,0.00082929913856552,8.03084486897275e-05,0.00010366239232069,0.0476229100730084,0.0585692516611898,0.001766785871174,0.00373184612354484,0.00112431828165618,0.00082929913856552,0.0740209350903555,0.0659472806782825,0.467272076333492,0.366582711604737,0.00634251963979861,0.0516383325074948,0.0863507728031347,0.0503533973284591,0.0754662216094623,0.343238309699895,0.368416142307732,0.295454782729507,0.410606735982253,0.0064246758951782,0.00632340593156209,0.0407115142996955,0.0173859656008597,0.467272076333492,0.207497395462964,0.000492477995560833,0.0273851810031971,0.0465444141519898,0.0105204067783543,0.0195921921486104,0.343238309699895,0.368416142307732,0.139174541579298,0.236039267314211,0.000240925346069183,0.00041464956928276
"US",2016,11,0.000423833905046298,0.000131534660186782,0.0671557515064738,0.00401911461681834,0.000686903225419862,0.000158245750903781,0.0002032774422006,0.000158245750903781,0.0002032774422006,0.0378998573414556,0.0533603285776576,0.0025319320144605,0.003049161633009,0.000632983003615124,0.000711471047702101,0.0595852010646123,0.0667026876769415,0.419171732090789,0.344591579764883,0.00583136993494734,0.044071441626703,0.0681995818583014,0.055623381442679,0.0680979431372011,0.302486752852577,0.33540777963099,0.28753252939217,0.376266545513311,0.00538035553072856,0.00487865861281441,0.0325036760283782,0.0184733122751214,0.419171732090789,0.194013623775504,0.000467678791775225,0.0217587907492699,0.0392325463447159,0.0104442195596495,0.0171769438659507,0.302486752852577,0.33540777963099,0.135933100026348,0.213542953031731,0.000395614377259453,0.0003049161633009
"US",2016,12,0.000352028064289508,0.000122444544100698,0.0661659705184149,0.0034896695068699,0.000811195104667127,8.25806792591192e-05,0.000650620203709186,0.000165161358518238,0,0.0393909840065998,0.0469530913676796,0.00189935562295974,0.00401215792287331,0.000578064754813834,0.000759056904327383,0.048472733895864,0.0612222720503492,0.392465374978763,0.303540024825631,0.0060303937969594,0.0369961443080854,0.0528086732010622,0.0495484075554715,0.0654957671733914,0.294813024955055,0.319237646619974,0.249311070683281,0.327478835866957,0.00594580890665658,0.00498808822843709,0.0247950201803914,0.0161014575492418,0.392465374978763,0.167335775081617,0.000443861472365032,0.0175071040029333,0.026892301753313,0.0115612950962767,0.01865111250633,0.294813024955055,0.319237646619974,0.113713595339807,0.185209884655882,0.000495484075554715,0.000108436700618198
"US",2017,1,0.000431700144533208,0.00015829005299551,0.0792313665266615,0.00382774128152778,0.00112242037578634,0.000234672924611323,0.000402715510688573,0,0.00030203663301643,0.0466216876894495,0.0551720249643345,0.00203383201329813,0.00422851286223002,0.00140803754766794,0.000704752143705003,0.0656040319642299,0.0686115429711446,0.453529781841771,0.37326233496823,0.00601502201382937,0.0430233695120759,0.0726901496792874,0.05616505329031,0.0690657100830903,0.326821159675369,0.359624951044896,0.292950034223135,0.389727935468867,0.0054757015742642,0.00432919173990216,0.032478240873715,0.0190523663787323,0.453529781841771,0.213245481394587,0.000575600192710945,0.0202600958247776,0.0359423593289551,0.0129852351618265,0.0169140514489201,0.326821159675369,0.359624951044896,0.137361885205828,0.227030869150683,0.000391121541018872,0.000201357755344287
"US",2017,2,0.000438262220175051,8.76524440350101e-05,0.0800997251073268,0.00372522887148793,0.000730437033625085,0.000319511530771756,0.000516827382755124,0,0.00020673095310205,0.0457700267830541,0.0596418799699413,0.00279572589425287,0.00341106072618382,0.000639023061543512,0.000723558335857174,0.0551479960386939,0.0572224372141891,0.472037628609875,0.337827128051602,0.00594575745370819,0.0391401625195401,0.0611923621182067,0.0486456305599999,0.0567476466265126,0.33620600825458,0.368911385810608,0.289557324761904,0.357334452436893,0.00631035273274218,0.00475481192134714,0.0296265260838334,0.0155729175568868,0.472037628609875,0.182696910850306,0.000540523404882562,0.0185316687847619,0.0329735870197769,0.0103841247500821,0.0134375119516332,0.33620600825458,0.368911385810608,0.129002780549097,0.195050654251784,0.000639023061543512,0.000103365476551025
"US",2017,3,0.000361318250849676,4.33581901019611e-05,0.0895635680206177,0.00330967517778303,0.000823805611937261,0.000396290404778945,0.000103822861586476,0,0,0.0556391728309639,0.0640587055988555,0.00190219394293894,0.0038414458786996,0.00087183889051368,0.000519114307932378,0.0640978577007325,0.0592995513294488,0.52376693643169,0.362127603731579,0.00589671385386671,0.0397875566398061,0.0694574944013522,0.0495363005973682,0.0626051855366448,0.361179074915531,0.380095496268087,0.294998577317447,0.38061461057602,0.00443845253352419,0.00529496594091026,0.0331834681580342,0.0151175556155504,0.52376693643169,0.196311432051646,0.000476940091121572,0.0185463909436546,0.0335347842924316,0.0103035505242526,0.0136007948678283,0.361179074915531,0.380095496268087,0.130458801253229,0.208476306065643,0.000554806566690523,0.000519114307932378
"US",2017,4,0.000323500058891715,4.41136443943248e-05,0.0816984694182896,0.00307325055947129,0.000867568339755055,8.06629852080218e-05,0.000212943334713916,0,0,0.0492044209768933,0.0546199653541194,0.00177458567457648,0.00393945169220745,0.0011292817929123,0.00106471667356958,0.0589946471033437,0.0538186461610763,0.484617792767921,0.331558151267745,0.00601416018575962,0.0395248627519307,0.0620729820691065,0.0412994484265072,0.0570688137033295,0.321038681127927,0.355402425637526,0.261267409088783,0.350930615608534,0.00621104986101768,0.00511064003313398,0.0311736420386562,0.0132635024145603,0.484617792767921,0.180277760091474,0.00045584099207469,0.0201657463020054,0.0326868018785861,0.00911491732850646,0.0141607317584754,0.321038681127927,0.355402425637526,0.116477350640383,0.194204321259091,0.000645303881664174,0.000212943334713916
"US",2017,5,0.000513258117067138,8.79871057829379e-05,0.0843356408929459,0.0038274391015578,0.00082121298730742,8.11825373114941e-05,0.000530672330001772,0,0.000212268932000709,0.0504143556704379,0.0645297553282155,0.00251665865665632,0.00329016844601099,0.00097419044773793,0.000849075728002836,0.0725013751651408,0.0636146774810641,0.482594610701784,0.357931546324991,0.00607111029902271,0.0478976970137815,0.0723837058122418,0.0466799589541091,0.0654849655222187,0.332604855365192,0.356505671295191,0.273909880888981,0.369560210613234,0.00616987283567356,0.00541285776601808,0.0382597264979475,0.0168348662398021,0.482594610701784,0.203895453134328,0.000337283905501262,0.0238676659695793,0.0360857184401205,0.00998545208931378,0.0166631111620557,0.332604855365192,0.356505671295191,0.130785067608817,0.204202712584682,0.000162365074622988,0
"US",2017,6,0.000646513565397418,4.40804703680058e-05,0.0813725482993387,0.00433457958618724,0.000808141956746773,0.000488216885469201,0.000541024830875638,0,0,0.0519137288215584,0.0596209363624953,0.0021969759846114,0.00357076388377921,0.00105780325184994,0.00108204966175128,0.0765236965588581,0.0653566440656299,0.474364635120233,0.371480817281308,0.00615657236139814,0.0460551261959279,0.0734711720329116,0.0483334716614509,0.0613522158212973,0.325152445722488,0.353181009595616,0.28227072928211,0.377959946849721,0.00650955847292268,0.00541024830875638,0.0391728446670345,0.0185578780249304,0.474364635120233,0.212511947644156,0.000514272154293401,0.0223766072506717,0.0354912289054418,0.0116358357703493,0.0150404902983427,0.325152445722488,0.353181009595616,0.13002843049663,0.212189938669425,0.000650955847292268,0.000216409932350255
"US",2017,7,0.000520431640219825,7.22821722527534e-05,0.0777467044750616,0.00358519574373657,0.00112760188714295,8.09075235097036e-05,0.000429443044579409,0,0.000107360761144852,0.0500817570525066,0.0571159249290614,0.00177996551721348,0.0047238734903735,0.00137542789966496,0.00182513293946249,0.0686536072056652,0.0630445106388515,0.46650913971927,0.359285765399536,0.00637528759269285,0.0423955423190847,0.0710728238778922,0.0493535893409192,0.0681740833269812,0.32492461441497,0.345809011647569,0.283014517236943,0.370501986710885,0.00525898902813074,0.00569012034067717,0.0354616337072008,0.014832301746265,0.46650913971927,0.20029389931238,0.000491518771318723,0.020469603447955,0.0346775258497873,0.0101943479622227,0.0151378673214242,0.32492461441497,0.345809011647569,0.126539366769177,0.203663363891785,0.000404537617548518,0.000536803805724261
